מעודכן לתאריך 29.08.2026
עיר;רחוב;מספר בית;קוד עיר;קוד רחוב;מיקוד
רמת השרון;בוסתנאי;44;2650;214;4722427
רמת השרון;בוסתנאי;45;2650;214;4722428
רמת השרון;בוסתנאי;48;2650;214;4722431
רמת השרון;בוסתנאי;49;2650;214;4722432
רמת השרון;בוסתנאי;57;2650;214;4722440
רמת השרון;בוסתנאי;59;2650;214;4722442
רמת השרון;בוסתנאי;6;2650;214;4730206
רמת השרון;בוסתנאי;61;2650;214;4722444
רמת השרון;בוסתנאי;62;2650;214;4722445
רמת השרון;בוסתנאי;64;2650;214;4722447
רמת השרון;בוסתנאי;65;2650;214;4722448
רמת השרון;בוסתנאי;67;2650;214;4722449
רמת השרון;בוסתנאי;71;2650;214;4722451
רמת השרון;בוסתנאי;8;2650;214;4730208
רמת השרון;בועז;1;2650;390;4740201
רמת השרון;בועז;4;2650;390;4740204
רמת השרון;בועז;6;2650;390;4740208
רמת השרון;בועז;7;2650;390;4740211
רמת השרון;בועז;8;2650;390;4740212
רמת השרון;בית גוברין;1;2650;112;4728001
רמת השרון;בית גוברין;13;2650;112;4728012
רמת השרון;בית גוברין;19;2650;112;4728018
רמת השרון;בית גוברין;2;2650;112;4728002
רמת השרון;בית גוברין;21;2650;112;4728020
רמת השרון;בית גוברין;22;2650;112;4728021
רמת השרון;בית גוברין;23;2650;112;4728022
רמת השרון;בית גוברין;24;2650;112;4728023
רמת השרון;בית גוברין;25;2650;112;4728024
רמת השרון;בית גוברין;27;2650;112;4728026
רמת השרון;בית גוברין;28;2650;112;4728027
רמת השרון;בית גוברין;29;2650;112;4728028
רמת השרון;בית גוברין;3;2650;112;4728003
רמת השרון;בית גוברין;30;2650;112;4728029
רמת השרון;בית גוברין;32;2650;112;4728031
רמת השרון;בית גוברין;33;2650;112;4728032
רמת השרון;בית גוברין;34;2650;112;4728033
רמת השרון;בית גוברין;35;2650;112;4728034
רמת השרון;בית גוברין;37;2650;112;4728036
רמת השרון;בית גוברין;39;2650;112;4728038
רמת השרון;בית גוברין;4;2650;112;4728004
רמת השרון;בית גוברין;40;2650;112;4728039
רמת השרון;בית גוברין;41;2650;112;4728040
רמת השרון;בית גוברין;42;2650;112;4728041
רמת השרון;בית גוברין;43;2650;112;4728042
רמת השרון;בית גוברין;44;2650;112;4728043
רמת השרון;בית גוברין;45;2650;112;4728044
רמת השרון;בית גוברין;5;2650;112;4728005
רמת השרון;בית גוברין;7;2650;112;4728007
רמת השרון;בית הלל;1;2650;120;4729101
רמת השרון;בית הלל;10;2650;120;4729110
רמת השרון;בית הלל;11;2650;120;4729111
רמת השרון;בית הלל;18;2650;120;4729118
רמת השרון;בית הלל;23;2650;120;4729123
רמת השרון;בית הלל;24;2650;120;4729124
רמת השרון;בית הלל;25;2650;120;4729125
רמת השרון;בית הלל;26;2650;120;4729126
רמת השרון;בית הלל;27;2650;120;4729127
רמת השרון;בית הלל;3;2650;120;4729103
רמת השרון;בית הלל;33;2650;120;4729130
רמת השרון;בית הלל;39;2650;120;
רמת השרון;בית הלל;6;2650;120;4729106
רמת השרון;בית הלל;8;2650;120;4729108
רמת השרון;בית הלל;9;2650;120;4729109
רמת השרון;בית השואבה;1;2650;137;4728615
רמת השרון;בית השואבה;10;2650;137;4728624
רמת השרון;בית השואבה;12;2650;137;4728626
רמת השרון;בית השואבה;14;2650;137;4728628
רמת השרון;בית השואבה;15;2650;137;4728629
רמת השרון;בית השואבה;16;2650;137;4728630
רמת השרון;בית השואבה;20;2650;137;4728634
רמת השרון;בית השואבה;22;2650;137;4728636
רמת השרון;בית השואבה;23;2650;137;4728637
רמת השרון;בית השואבה;24;2650;137;4728638
רמת השרון;בית השואבה;25;2650;137;4728639
רמת השרון;בית השואבה;26;2650;137;4728640
רמת השרון;בית השואבה;27;2650;137;4728641
רמת השרון;בית השואבה;29;2650;137;4728643
רמת השרון;בית השואבה;29א;2650;137;4728643
רמת השרון;בית השואבה;3;2650;137;4728617
רמת השרון;בית השואבה;30;2650;137;4728644
רמת השרון;בית השואבה;31;2650;137;
רמת השרון;בית השואבה;32;2650;137;4728645
רמת השרון;בית השואבה;34;2650;137;4728646
רמת השרון;בית השואבה;36;2650;137;4728647
רמת השרון;בית השואבה;38;2650;137;4728648
רמת השרון;בית השואבה;4;2650;137;4728618
רמת השרון;בית השואבה;40;2650;137;4728662
רמת השרון;בית השואבה;5;2650;137;4728619
רמת השרון;בית השואבה;6;2650;137;4728620
רמת השרון;בית השואבה;7;2650;137;4728621
רמת השרון;בית השואבה;8;2650;137;4728622
רמת השרון;בית השואבה;9;2650;137;4728623
רמת השרון;בית שמאי;10;2650;118;4727816
רמת השרון;בית שמאי;11;2650;118;4727817
רמת השרון;בית שמאי;12;2650;118;4727818
רמת השרון;בית שמאי;16;2650;118;4729401
רמת השרון;בית שמאי;16א;2650;118;4729401
רמת השרון;בית שמאי;16ב;2650;118;4729401
רמת השרון;בית שמאי;18;2650;118;4729403
רמת השרון;בית שמאי;18א;2650;118;4727820
רמת השרון;בית שמאי;20;2650;118;4729405
רמת השרון;בית שמאי;22;2650;118;4729407
רמת השרון;בית שמאי;22א;2650;118;4729407
רמת השרון;בית שמאי;24;2650;118;4729409
רמת השרון;בית שמאי;25;2650;118;4729410
רמת השרון;בית שמאי;26;2650;118;4729411
רמת השרון;בית שמאי;28;2650;118;4729413
רמת השרון;בית שמאי;3;2650;118;4727809
רמת השרון;בית שמאי;30;2650;118;4729415
רמת השרון;בית שמאי;32;2650;118;4729417
רמת השרון;בית שמאי;34;2650;118;4729419
רמת השרון;בית שמאי;36;2650;118;4729421
רמת השרון;בית שמאי;38;2650;118;4729423
רמת השרון;בית שמאי;39;2650;118;4729424
רמת השרון;בית שמאי;4;2650;118;4727810
רמת השרון;בית שמאי;42;2650;118;4729427
רמת השרון;בית שמאי;44;2650;118;4729429
רמת השרון;בית שמאי;5;2650;118;4727811
רמת השרון;בית שמאי;6;2650;118;4727812
רמת השרון;בית שמאי;7;2650;118;4727813
רמת השרון;בית שמאי;8;2650;118;4727814
רמת השרון;בית שמאי;9;2650;118;4727815
רמת השרון;בלפור;1;2650;146;4726001
רמת השרון;בלפור;11;2650;146;4726011
רמת השרון;בלפור;3;2650;146;4726003
רמת השרון;בלפור;4;2650;146;4726004
רמת השרון;בלפור;5;2650;146;4726005
רמת השרון;בלפור;7;2650;146;4726007
רמת השרון;בלפור;8;2650;146;4726008
רמת השרון;בלפור;9;2650;146;4726009
רמת השרון;בן גוריון;120;2650;427;
רמת השרון;בן גוריון;136;2650;427;4732142
רמת השרון;בן גוריון;140;2650;427;4732144
רמת השרון;בן גוריון;142;2650;427;4732145
רמת השרון;בן גוריון;144;2650;427;4732146
רמת השרון;בן גוריון;146;2650;427;4732147
רמת השרון;בן גוריון;148;2650;427;4732148
רמת השרון;בן גוריון;162;2650;427;4732155
רמת השרון;בן גוריון;174;2650;427;4732161
רמת השרון;בן גוריון;200;2650;427;4732164
רמת השרון;בן גוריון;26;2650;427;4732113
רמת השרון;בן גוריון;32;2650;427;4732116
רמת השרון;בן גוריון;34;2650;427;4732117
רמת השרון;בן גוריון;36;2650;427;4732118
רמת השרון;בן גוריון;40;2650;427;4732120
רמת השרון;בן גוריון;42;2650;427;4732121
רמת השרון;בן גוריון;46;2650;427;4732123
רמת השרון;בן גוריון;48;2650;427;4732124
רמת השרון;בן גוריון;72;2650;427;4732181
רמת השרון;בן זכאי;10;2650;126;4729210
רמת השרון;בן זכאי;3א;2650;126;4729203
רמת השרון;בן חיים;11;2650;367;4726112
רמת השרון;בן חיים;13;2650;367;4726113
רמת השרון;בן חיים;3;2650;367;4726105
רמת השרון;בן חיים;4;2650;367;4726106
רמת השרון;בן חיים;5;2650;367;4726107
רמת השרון;בן חיים;7;2650;367;4726109
רמת השרון;בן חיים;8;2650;367;4726110
רמת השרון;בן חיים;9;2650;367;4726111
רמת השרון;בן נון יהושע;7;2650;388;4743016
רמת השרון;בן שלום;10;2650;289;4720488
רמת השרון;בן שלום;16;2650;289;4720494
רמת השרון;בן שלום;32;2650;289;4700111
רמת השרון;בנימיני צבי;3;2650;356;4720569
רמת השרון;בנימיני צבי;4ב;2650;356;4720570
רמת השרון;בנימיני צבי;4ד;2650;356;4720570
רמת השרון;בנימיני צבי;4ה;2650;356;4720570
רמת השרון;בנימיני צבי;5;2650;356;4720571
רמת השרון;בנימיני צבי;7;2650;356;4720573
רמת השרון;בר יוחאי;10;2650;127;4729222
רמת השרון;בר יוחאי;17;2650;127;4729229
רמת השרון;בר יוחאי;2;2650;127;4729214
רמת השרון;בר יוחאי;21;2650;127;4729233
רמת השרון;בר יוחאי;41;2650;127;
רמת השרון;בר יוחאי;8;2650;127;4729220
רמת השרון;בר כוכבא;10;2650;400;4702680
רמת השרון;בר כוכבא;12;2650;400;4702681
רמת השרון;בר כוכבא;14;2650;400;4702682
רמת השרון;בר כוכבא;16;2650;400;4702683
רמת השרון;בר כוכבא;2;2650;400;4702676
רמת השרון;בר כוכבא;20;2650;400;4702685
רמת השרון;בר כוכבא;4;2650;400;4702677
רמת השרון;בר כוכבא;6;2650;400;4702678
רמת השרון;בר כוכבא;8;2650;400;4702679
רמת השרון;בראשית;1;2650;372;4720171
רמת השרון;בראשית;16;2650;372;4720186
רמת השרון;בראשית;18;2650;372;4720188
רמת השרון;בראשית;20;2650;372;4720189
רמת השרון;בראשית;3;2650;372;4720173
רמת השרון;בראשית;6;2650;372;4720176
רמת השרון;בראשית;9;2650;372;4720179
רמת השרון;ברנשטיין כהן;1;2650;259;4723907
רמת השרון;ברנשטיין כהן;10;2650;259;4723918
רמת השרון;ברנשטיין כהן;12;2650;259;4723920
רמת השרון;ברנשטיין כהן;15;2650;259;4721301
רמת השרון;ברנשטיין כהן;18;2650;259;4721304
רמת השרון;ברנשטיין כהן;2;2650;259;4723908
רמת השרון;ברנשטיין כהן;22;2650;259;4721308
רמת השרון;ברנשטיין כהן;33;2650;259;4721319
רמת השרון;ברנשטיין כהן;35;2650;259;4721321
רמת השרון;ברנשטיין כהן;38;2650;259;4721324
רמת השרון;ברק;4;2650;368;4726117
רמת השרון;ברק;6;2650;368;4726118
רמת השרון;ברק;8;2650;368;4726119
רמת השרון;בשן;12ד;2650;431;4704417
רמת השרון;בשן;2;2650;431;4704408
רמת השרון;בשן;4ד;2650;431;4704410
רמת השרון;בשן;6א;2650;431;4704412
רמת השרון;בשן;6ד;2650;431;4704412
רמת השרון;גאולים;18;2650;241;4720190
רמת השרון;גדעון;1;2650;444;4731022
רמת השרון;גדעון;11;2650;444;4731030
רמת השרון;גדעון;17;2650;444;4731033
רמת השרון;גדעון;5;2650;444;4731026
רמת השרון;גדעון;7;2650;444;4731028
רמת השרון;גדעון;9;2650;444;4731029
רמת השרון;גולומב; 17;2650;287;4741419
רמת השרון;גולומב;10;2650;287;4741412
רמת השרון;גולומב;11;2650;287;4741413
רמת השרון;גולומב;16;2650;287;4741418
רמת השרון;גולומב;38;2650;287;4720730
רמת השרון;גולומב;40;2650;287;4720732
רמת השרון;גולומב;45;2650;287;4720739
רמת השרון;גולומב;6;2650;287;4741408
רמת השרון;גולומב;7;2650;287;4741409
רמת השרון;גולומב;8;2650;287;4741410
רמת השרון;גולומב;9;2650;287;4741411
רמת השרון;גולן;13;2650;430;4704405
רמת השרון;גולן;8;2650;430;4721399
רמת השרון;גונדר אברהם;10;2650;399;4722365
רמת השרון;גונדר אברהם;11;2650;399;4722366
רמת השרון;גונדר אברהם;13;2650;399;4722368
רמת השרון;גונדר אברהם;17;2650;399;4722371
רמת השרון;גונדר אברהם;9;2650;399;4722364
רמת השרון;גורדון;17;2650;164;4726319
רמת השרון;גורדון;30;2650;164;4726332
רמת השרון;גורדון;37;2650;164;4726339
רמת השרון;גורדון;3א;2650;164;4726305
רמת השרון;גורדון;42;2650;164;4726344
רמת השרון;גורדון;43;2650;164;4726345
רמת השרון;גורדון;55;2650;164;4726357
רמת השרון;גוש חלב;8;2650;473;
רמת השרון;גיחון;26;2650;453;4700217
רמת השרון;גיחון;3;2650;453;4700198
רמת השרון;גלעד;5;2650;301;4721361
רמת השרון;גמלא;2;2650;429;4732229
רמת השרון;גמלא;3;2650;429;4732230
רמת השרון;גמלא;6;2650;429;4732233
רמת השרון;גמליאל;5;2650;264;4702666
רמת השרון;גמליאל;6;2650;264;4702667
רמת השרון;גמליאל;7;2650;264;4702668
רמת השרון;דבורה הנביאה;3;2650;227;4743003
רמת השרון;דבורה הנביאה;5;2650;227;4743005
רמת השרון;דבורה הנביאה;6;2650;227;4743006
רמת השרון;דבורה הנביאה;9;2650;227;4743009
רמת השרון;דולב;3;2650;461;4740901
רמת השרון;דן;10;2650;392;4700170
רמת השרון;דן;3;2650;392;4700163
רמת השרון;דן;4;2650;392;4700164
רמת השרון;דן;6;2650;392;4700166
רמת השרון;דרך הטניס;1;2650;182;
רמת השרון;דרך הטניס;13;2650;182;
רמת השרון;דרך הטניס;25;2650;182;
רמת השרון;דרך הטניס;2א;2650;182;
רמת השרון;דרך הטניס;33;2650;182;
רמת השרון;דרך הטניס;7;2650;182;
רמת השרון;דרך הטניס;9;2650;182;
רמת השרון;דרך ראשונים;37;2650;163;4724219
רמת השרון;דרך ראשונים;39;2650;163;4724220
רמת השרון;דרך ראשונים;48;2650;163;4724308
רמת השרון;דרך ראשונים;54;2650;163;4724311
רמת השרון;דרך ראשונים;62;2650;163;4724315
רמת השרון;דרך ראשונים;72;2650;163;4724320
רמת השרון;דרך ראשונים;88;2650;163;4724226
רמת השרון;האורן;5;2650;387;4723558
רמת השרון;האחיות;1;2650;257;4721401
רמת השרון;האחיות;16;2650;257;4721416
רמת השרון;האחיות;2;2650;257;4721402
רמת השרון;האחיות;7;2650;257;4721407
רמת השרון;האחיות;8;2650;257;4721408
רמת השרון;האחיות;9;2650;257;4721409
רמת השרון;האלון;4;2650;105;4728204
רמת השרון;האצ"ל;1;2650;402;4722452
רמת השרון;האצ"ל;19;2650;402;4722470
רמת השרון;האצ"ל;5;2650;402;4722456
רמת השרון;האצ"ל;7;2650;402;4722458
רמת השרון;האצל;8ב;2650;;4704145
רמת השרון;הבנים;1;2650;212;4721601
רמת השרון;הבנים;13;2650;212;4721613
רמת השרון;הבנים;14;2650;212;4721614
רמת השרון;הבנים;16;2650;212;4721616
רמת השרון;הבנים;17;2650;212;4721617
רמת השרון;הבנים;18;2650;212;4721618
רמת השרון;הבנים;2;2650;212;4721602
רמת השרון;הבנים;21;2650;212;4721621
רמת השרון;הבנים;22;2650;212;4721622
רמת השרון;הבנים;24;2650;212;4722301
רמת השרון;הבנים;26;2650;212;4722303
רמת השרון;הבנים;27;2650;212;4722304
רמת השרון;הבנים;28;2650;212;4722305
רמת השרון;הבנים;29;2650;212;4722306
רמת השרון;הבנים;33;2650;212;4722310
רמת השרון;הבנים;34;2650;212;4722311
רמת השרון;הבנים;36;2650;212;4722313
רמת השרון;הבנים;37;2650;212;4722314
רמת השרון;הבנים;39;2650;212;4722316
רמת השרון;הבנים;40;2650;212;4722317
רמת השרון;הבנים;41;2650;212;4722318
רמת השרון;הבנים;43;2650;212;4722320
רמת השרון;הבנים;46;2650;212;4722323
רמת השרון;הבנים;5;2650;212;4721605
רמת השרון;הבנים;50;2650;212;4722327
רמת השרון;הבנים;51ג;2650;212;4722328
רמת השרון;הבנים;55;2650;212;4722332
רמת השרון;הבנים;59;2650;212;4722335
רמת השרון;הבנים;60;2650;212;
רמת השרון;הבנים;61;2650;212;4722336
רמת השרון;הבנים;63;2650;212;4722337
רמת השרון;הבנים;65;2650;212;4722338
רמת השרון;הבנים;65א;2650;212;4722338
רמת השרון;הבנים;67;2650;212;4722339
רמת השרון;הבנים;7;2650;212;4721607
רמת השרון;הבנים;8;2650;212;4721608
רמת השרון;הבנים;9;2650;212;4721609
רמת השרון;הברושים;11;2650;245;4720035
רמת השרון;הברושים;2;2650;245;4720026
רמת השרון;הברושים;4;2650;245;4720028
רמת השרון;הבשם;11;2650;397;4704040
רמת השרון;הבשם;13;2650;397;4704042
רמת השרון;הבשם;15;2650;397;4704044
רמת השרון;הבשם;16;2650;397;4704045
רמת השרון;הבשם;17;2650;397;4704046
רמת השרון;הבשם;19;2650;397;4704048
רמת השרון;הבשם;21;2650;397;4704050
רמת השרון;הבשם;27;2650;397;4704053
רמת השרון;הבשם;5;2650;397;4704034
רמת השרון;הבשם;8;2650;397;4704037
רמת השרון;הבשם;9;2650;397;4704038
רמת השרון;הגדודים;1;2650;147;4725701
רמת השרון;הגדודים;14;2650;147;4725714
רמת השרון;הגדודים;16;2650;147;4725715
רמת השרון;הגדודים;4א;2650;147;4725704
רמת השרון;הגדודים;9;2650;147;4725709
רמת השרון;הגינה;11;2650;393;4720750
רמת השרון;הגינה;15;2650;393;4720754
רמת השרון;הגינה;6;2650;393;4720745
רמת השרון;הגפן;10;2650;154;4725410
רמת השרון;הגפן;100;2650;154;4728744
רמת השרון;הגפן;102;2650;154;4728746
רמת השרון;הגפן;103;2650;154;4728747
רמת השרון;הגפן;104;2650;154;4728748
רמת השרון;הגפן;105;2650;154;4728749
רמת השרון;הגפן;106;2650;154;4728750
רמת השרון;הגפן;107;2650;154;4728751
רמת השרון;הגפן;109;2650;154;4728753
רמת השרון;הגפן;110;2650;154;4728754
רמת השרון;הגפן;112;2650;154;4728755
רמת השרון;הגפן;114;2650;154;4728756
רמת השרון;הגפן;116;2650;154;4728757
רמת השרון;הגפן;118;2650;154;4728758
רמת השרון;הגפן;120;2650;154;4728759
רמת השרון;הגפן;122;2650;154;4728760
רמת השרון;הגפן;124;2650;154;4728761
רמת השרון;הגפן;126;2650;154;4728762
רמת השרון;הגפן;128;2650;154;4728763
רמת השרון;הגפן;130;2650;154;4728764
רמת השרון;הגפן;132;2650;154;4728765
רמת השרון;הגפן;134;2650;154;4728766
רמת השרון;הגפן;136;2650;154;4728767
רמת השרון;הגפן;138;2650;154;4728768
רמת השרון;הגפן;140;2650;154;4728769
רמת השרון;הגפן;142;2650;154;4728770
רמת השרון;הגפן;144;2650;154;4728771
רמת השרון;הגפן;146;2650;154;4728772
רמת השרון;הגפן;148;2650;154;4728773
רמת השרון;הגפן;150;2650;154;4728774
רמת השרון;הגפן;152;2650;154;4728775
רמת השרון;הגפן;154;2650;154;4728776
רמת השרון;הגפן;156;2650;154;4728777
רמת השרון;הגפן;158;2650;154;4728778
רמת השרון;הגפן;162;2650;154;4728780
רמת השרון;הגפן;164;2650;154;4728781
רמת השרון;הגפן;166;2650;154;4728782
רמת השרון;הגפן;168;2650;154;4728783
רמת השרון;הגפן;16א;2650;154;4725416
רמת השרון;הגפן;16ב;2650;154;4725416
רמת השרון;הגפן;16ג;2650;154;4725416
רמת השרון;הגפן;17;2650;154;4725417
רמת השרון;הגפן;170;2650;154;4728784
רמת השרון;הגפן;172;2650;154;4728785
רמת השרון;הגפן;174;2650;154;4728786
רמת השרון;הגפן;176;2650;154;
רמת השרון;הגפן;20;2650;154;4725420
רמת השרון;הגפן;22;2650;154;4725422
רמת השרון;הגפן;26;2650;154;4725424
רמת השרון;הגפן;4;2650;154;4725404
רמת השרון;הגפן;41;2650;154;4725524
רמת השרון;הגפן;44;2650;154;4725435
רמת השרון;הגפן;46;2650;154;4725436
רמת השרון;הגפן;47;2650;154;4725527
רמת השרון;הגפן;48;2650;154;4725437
רמת השרון;הגפן;5;2650;154;4725405
רמת השרון;הגפן;50;2650;154;4725438
רמת השרון;הגפן;52;2650;154;4725439
רמת השרון;הגפן;54;2650;154;4725440
רמת השרון;הגפן;55;2650;154;4725531
רמת השרון;הגפן;56;2650;154;4725441
רמת השרון;הגפן;57;2650;154;4725532
רמת השרון;הגפן;58;2650;154;4725442
רמת השרון;הגפן;60;2650;154;4725444
רמת השרון;הגפן;62;2650;154;4725446
רמת השרון;הגפן;63;2650;154;4725447
רמת השרון;הגפן;65;2650;154;4728709
רמת השרון;הגפן;66;2650;154;4728710
רמת השרון;הגפן;67;2650;154;4728711
רמת השרון;הגפן;68;2650;154;4728712
רמת השרון;הגפן;69;2650;154;4728713
רמת השרון;הגפן;70;2650;154;4728714
רמת השרון;הגפן;71;2650;154;4728715
רמת השרון;הגפן;72;2650;154;4728716
רמת השרון;הגפן;73;2650;154;4728717
רמת השרון;הגפן;74;2650;154;4728718
רמת השרון;הגפן;75;2650;154;4728719
רמת השרון;הגפן;76;2650;154;4728720
רמת השרון;הגפן;77;2650;154;4728721
רמת השרון;הגפן;78;2650;154;4728722
רמת השרון;הגפן;79;2650;154;4728723
רמת השרון;הגפן;80;2650;154;4728724
רמת השרון;הגפן;81;2650;154;4728725
רמת השרון;הגפן;82;2650;154;4728726
רמת השרון;הגפן;83;2650;154;4728727
רמת השרון;הגפן;84;2650;154;4728728
רמת השרון;הגפן;85;2650;154;4728729
רמת השרון;הגפן;86;2650;154;4728730
רמת השרון;הגפן;87;2650;154;4728731
רמת השרון;הגפן;88;2650;154;4728732
רמת השרון;הגפן;9;2650;154;4725409
רמת השרון;הגפן;90;2650;154;4728734
רמת השרון;הגפן;92;2650;154;4728736
רמת השרון;הגפן;93;2650;154;4728737
רמת השרון;הגפן;94;2650;154;4728738
רמת השרון;הגפן;95;2650;154;4728739
רמת השרון;הגפן;96;2650;154;4728740
רמת השרון;הגפן;97;2650;154;4728741
רמת השרון;הגפן;98;2650;154;4728742
רמת השרון;הדגנית;5;2650;305;4728436
רמת השרון;הדיה;10;2650;346;4703435
רמת השרון;הדיה;12;2650;346;4703437
רמת השרון;הדיה;7;2650;346;4703432
רמת השרון;הדיה;9;2650;346;4703434
רמת השרון;הדיה;9ב;2650;346;4703434
רמת השרון;הדסים;1;2650;149;4728366
רמת השרון;הדר;1;2650;161;4727001
רמת השרון;הדר;13;2650;161;4727013
רמת השרון;הדר;21;2650;161;
רמת השרון;הדר;3;2650;161;4727003
רמת השרון;הדר;9;2650;161;4727009
רמת השרון;הדרור;19;2650;243;4720019
רמת השרון;ההגנה;1;2650;237;4720347
רמת השרון;ההגנה;11;2650;237;4720357
רמת השרון;ההגנה;16;2650;237;4720362
רמת השרון;ההגנה;21ב;2650;237;4720367
רמת השרון;ההגנה;4;2650;237;4720350
רמת השרון;הוז דב;1;2650;131;4702647
רמת השרון;הוז דב;11;2650;131;4702657
רמת השרון;הוז דב;14;2650;131;4702660
רמת השרון;הוז דב;3;2650;131;4702649
רמת השרון;הוז דב;7;2650;131;4702653
רמת השרון;הזורע;3;2650;242;4740103
רמת השרון;הזורע;4;2650;242;4740104
רמת השרון;הזורע;5;2650;242;4740105
רמת השרון;הזורע;8;2650;242;4740108
רמת השרון;הזית;19;2650;153;4725315
רמת השרון;הזית;29;2650;153;4725325
רמת השרון;הזית;31;2650;153;4725327
רמת השרון;הזית;32;2650;153;4725328
רמת השרון;הזית;33;2650;153;4725329
רמת השרון;הזית;34;2650;153;4725330
רמת השרון;הזית;36;2650;153;4725332
רמת השרון;הזית;46;2650;153;4725338
רמת השרון;הזית;6;2650;153;4725303
רמת השרון;הזמיר;2;2650;306;4703006
רמת השרון;החוחית;11;2650;322;4703402
רמת השרון;החוחית;2;2650;322;4703092
רמת השרון;החוחית;21;2650;322;4703412
רמת השרון;החוחית;6;2650;322;4703096
רמת השרון;החוחית;7;2650;322;4703097
רמת השרון;החי"ל;10;2650;435;4730410
רמת השרון;החי"ל;16;2650;435;4730416
רמת השרון;החי"ל;18;2650;435;4730418
רמת השרון;החי"ל;25;2650;435;4730423
רמת השרון;החי"ל;27;2650;435;4730424
רמת השרון;החי"ל;5;2650;435;4730405
רמת השרון;החי"ל;7;2650;435;4730407
רמת השרון;החלוץ;1;2650;101;4729601
רמת השרון;החלוץ;13;2650;101;4729616
רמת השרון;החלוץ;15;2650;101;4729618
רמת השרון;החלוץ;18;2650;101;4729621
רמת השרון;החלוץ;25;2650;101;4729628
רמת השרון;החלוץ;27;2650;101;4729630
רמת השרון;החלוץ;29;2650;101;4729632
רמת השרון;החלוץ;3;2650;101;4729606
רמת השרון;החלוץ;30;2650;101;4729633
רמת השרון;החלוץ;31;2650;101;
רמת השרון;החלוץ;32;2650;101;4729634
רמת השרון;החלוץ;34;2650;101;4729635
רמת השרון;החלוץ;36;2650;101;4729636
רמת השרון;החלוץ;4;2650;101;4729607
רמת השרון;החלוץ;42;2650;101;4729639
רמת השרון;החלוץ;42א;2650;101;
רמת השרון;החלוץ;44;2650;101;4729640
רמת השרון;החלוץ;46;2650;101;4729641
רמת השרון;החלוץ;5;2650;101;4729608
רמת השרון;החלוץ;7;2650;101;4729610
רמת השרון;החלוץ;8;2650;101;4729611
רמת השרון;החלוץ;9;2650;101;4729612
רמת השרון;החלוץ;9ב;2650;101;4729612
רמת השרון;החרוב;1;2650;162;4725343
רמת השרון;החרוב;17;2650;162;4725351
רמת השרון;החרוב;19;2650;162;
רמת השרון;החרוב;3;2650;162;4725344
רמת השרון;החרושת;1;2650;349;4702508
רמת השרון;החרושת;11;2650;349;4702513
רמת השרון;החרושת;15;2650;349;4702515
רמת השרון;החרושת;17;2650;349;4702516
רמת השרון;החרושת;18;2650;349;4702519
רמת השרון;החרושת;21;2650;349;
רמת השרון;החרושת;3;2650;349;4702509
רמת השרון;החרושת;5;2650;349;4702510
רמת השרון;החרושת;7;2650;349;4702511
רמת השרון;החרש;11;2650;166;4726211
רמת השרון;החרש;5;2650;166;4726205
רמת השרון;החרש;8;2650;166;4726208
רמת השרון;הטבק;17;2650;456;4700322
רמת השרון;הטבק;19;2650;456;4700324
רמת השרון;הטבק;7;2650;456;4700312
רמת השרון;היוגב;3;2650;394;4740303
רמת השרון;היסעור;1;2650;307;4703011
רמת השרון;היסעור;1ב;2650;307;4703011
רמת השרון;היסעור;2;2650;307;4703012
רמת השרון;הכרמל;10;2650;215;4723013
רמת השרון;הכרמל;11;2650;215;4723014
רמת השרון;הכרמל;12;2650;215;4723015
רמת השרון;הכרמל;14;2650;215;4723017
רמת השרון;הכרמל;17;2650;215;4723020
רמת השרון;הכרמל;24;2650;215;4723027
רמת השרון;הכרמל;3א;2650;215;4723003
רמת השרון;הכרמל;4;2650;215;4723007
רמת השרון;הלפיד;04;2650;434;4730189
רמת השרון;הלפיד;10;2650;434;4730195
רמת השרון;הלפיד;2;2650;434;4730187
רמת השרון;הלפיד;27;2650;434;4730605
רמת השרון;הלפיד;6;2650;434;4730191
רמת השרון;המאבק;12;2650;327;4724339
רמת השרון;המאבק;17;2650;327;4724344
רמת השרון;המאבק;34;2650;327;4724353
רמת השרון;המאבק;44;2650;327;4724358
רמת השרון;המאבק;9;2650;327;4724336
רמת השרון;המור;1;2650;375;4728370
רמת השרון;המחתרת;11;2650;246;4720051
רמת השרון;המחתרת;14;2650;246;4720054
רמת השרון;המחתרת;18;2650;246;4720058
רמת השרון;המחתרת;18ג;2650;246;4720058
רמת השרון;המחתרת;2;2650;246;4720042
רמת השרון;המחתרת;27;2650;246;4720067
רמת השרון;המייסדים;1;2650;325;4724601
רמת השרון;המייסדים;29;2650;325;4724628
רמת השרון;המייסדים;4;2650;325;4724604
רמת השרון;המייסדים;42;2650;325;4724513
רמת השרון;המייסדים;45;2650;325;4724516
רמת השרון;המייסדים;49;2650;325;4724518
רמת השרון;המייסדים;53;2650;325;4724520
רמת השרון;המייסדים;57;2650;325;4724522
רמת השרון;המייסדים;6;2650;325;4724606
רמת השרון;המייסדים;7;2650;325;4724607
רמת השרון;המייסדים;8;2650;325;4724608
רמת השרון;המייסדים;9;2650;325;4724609
רמת השרון;המכבים;10;2650;362;4702674
רמת השרון;המכבים;12;2650;362;4702675
רמת השרון;המכבים;2;2650;362;4702670
רמת השרון;המכבים;4;2650;362;4702671
רמת השרון;המכבים;6;2650;362;4702672
